screen_name,user_name,status_id,url,title,published_date,geoLocation
"IlannaPhillips","Ilanna Phillips","1054072772329000960","Not Available","@realDonaldTrump @BrianKempGA 3/  were lost the vast majority were people of color. 
2. The state’s electronic voting machines haven’t been updated since 2005 and run on Windows 2000 received an F- rating can be hacked within minutes. Kemp refuses to do anything.
3. Used the outdated, hackable infrastructure","null","Sun Oct 21 14:11:47 EDT 2018",
"Vnend","Distract*","1054072782609412096","Not Available","Please don't cross any lines in civility toward politicians who never have town halls, and instead focus on civil processes like waiting in line for three hours to vote in an election where the legitimacy of your vote will be decided by the one of the candidates. https://t.co/kubjHzrOL4","null","Sun Oct 21 14:11:49 EDT 2018",
"deejay90192","Resist4Humanity🌊🌊🌊","1054072783167279104","Not Available","@realDonaldTrump Myth of Voter Fraud

VOTER SUPPRESSION IS STEALING PEOPLE'S VOTES .@BrianKempGA
.@KrisKobach1787 What's the Penalty for that?  #GaPol
https://t.co/mG6p91Yjam","null","Sun Oct 21 14:11:49 EDT 2018",
"katherineislay","katherineislay","1054072787424415745","Not Available","We literally need to bring in @UN observers for some of our states!  Kansas, North Dakota - and Georgia is a full on banana republic thanks to @BrianKempGA and Gov @NathanDeal is letting it happen!","null","Sun Oct 21 14:11:50 EDT 2018",
"IlannaPhillips","Ilanna Phillips","1054072798811844608","Not Available","@realDonaldTrump @BrianKempGA 4/  in the runoff between Jon Ossoff and Karen Handel despite known breaches, faulty equipment, and theft of electronic polling books that contained voter data.
4. Leaked voter information including Social Security numbers and driver’s license data twice. To settle a lawsuit Kemp","null","Sun Oct 21 14:11:53 EDT 2018",
"BLaryss","Lari  B","1054072811529023488","Not Available","Stacey Abrams could lose by .8% of the vote, while Brian Kemp has disenfranchised over 1,000,000 people (or more than 1% of the Georgia electorate), in his time as Secretary of State. 

Talk about undemocratic and self-dealing corruption. 

@BrianKempGA is a danger to democracy. https://t.co/v5DTeS4tKP","null","Sun Oct 21 14:11:56 EDT 2018",
"IlannaPhillips","Ilanna Phillips","1054072815492591621","Not Available","@realDonaldTrump @BrianKempGA 5/  admitted he leaked the data and as part of the settlement the state agreed to pay $1.2 million for a year’s worth of credit monitoring for millions of Georgians.
5. Massive breach of 6 million registered voters password files and encryption keys that could be accessed online","null","Sun Oct 21 14:11:57 EDT 2018",
"IlannaPhillips","Ilanna Phillips","1054072852121452544","Not Available","@realDonaldTrump @BrianKempGA 6/  by anyone looking. Days after the lawsuit filed technicians erased the hard drives of the server in question. 
6. Over 1.4 million voter registrations have been purged since 2012 with nearly 670,000 in 2017 alone using a racially biased methodology called Crosscheck Program","null","Sun Oct 21 14:12:06 EDT 2018",
"IlannaPhillips","Ilanna Phillips","1054072873382424577","Not Available","@realDonaldTrump @BrianKempGA 7/  supplied by Kris Kobach Kansas SoS. Legitimate voters were purged from the voter rolls because they left the state or moved from their congressional district when they hadn’t moved anywhere. 
7. 2017, a group of electoral reform advocates filed a lawsuit to force the state to","null","Sun Oct 21 14:12:11 EDT 2018",
"IlannaPhillips","Ilanna Phillips","1054072904252481537","Not Available","@realDonaldTrump @BrianKempGA 8/  retire its antiquated touch-screen voting machines. Four days later the election servers were wiped clean.
8. 2018 around 53,000 voters (nearly 70% of them African-Americans) had their registrations placed on hold because of a mismatch with drivers license or social security","null","Sun Oct 21 14:12:18 EDT 2018",
"DunceBiden","Dunce Biden","1054072914352332800","Not Available","📢ATTENTION #GA VOTERS📢

DON'T JUST READ THE HEADLINE. READ THIS ENTIRELY‼️This article debunks every single LIE that Stacey Abrams is stating about @BrianKempGA. STACEY ABRAMS not only LIES but she is TOO EXTREME for Georgia.

#GaPol #MAGA #GaFirst 
https://t.co/aYvhKs8HFp","null","Sun Oct 21 14:12:21 EDT 2018",
"BellsWord","Bell's Word","1054072926935441408","Not Available","This Guy 👇🏽 @BrianKempGA Keep Trying To Feed His BULLSHIT To Us Here in #Georgia With His Voter Suppression That He Does Every Time We Go To Vote. We Have Had Enough. 

Don’t Fall For It. Racism Is Real. #Vote To Rid GA Of His Nonsense.","null","Sun Oct 21 14:12:24 EDT 2018",
"cotey_mary","Mary Cotey","1054072963950088194","Not Available","@realDonaldTrump @BrianKempGA 4/  in the runoff between Jon Ossoff and Karen Handel despite known breaches, faulty equipment, and theft of electronic polling books that contained voter data.
4. Leaked voter information including Social Security numbers and driver’s license data twice. To settle a lawsuit Kemp","null","Sun Oct 21 14:12:32 EDT 2018",
"cotey_mary","Mary Cotey","1054072992991461383","Not Available","@realDonaldTrump @BrianKempGA 5/  admitted he leaked the data and as part of the settlement the state agreed to pay $1.2 million for a year’s worth of credit monitoring for millions of Georgians.
5. Massive breach of 6 million registered voters password files and encryption keys that could be accessed online","null","Sun Oct 21 14:12:39 EDT 2018",
"cotey_mary","Mary Cotey","1054073007940005888","Not Available","@realDonaldTrump @BrianKempGA 6/  by anyone looking. Days after the lawsuit filed technicians erased the hard drives of the server in question. 
6. Over 1.4 million voter registrations have been purged since 2012 with nearly 670,000 in 2017 alone using a racially biased methodology called Crosscheck Program","null","Sun Oct 21 14:12:43 EDT 2018",
"cotey_mary","Mary Cotey","1054073022791979008","Not Available","@realDonaldTrump @BrianKempGA 7/  supplied by Kris Kobach Kansas SoS. Legitimate voters were purged from the voter rolls because they left the state or moved from their congressional district when they hadn’t moved anywhere. 
7. 2017, a group of electoral reform advocates filed a lawsuit to force the state to","null","Sun Oct 21 14:12:47 EDT 2018",
"cotey_mary","Mary Cotey","1054073039107866626","Not Available","@realDonaldTrump @BrianKempGA 8/  retire its antiquated touch-screen voting machines. Four days later the election servers were wiped clean.
8. 2018 around 53,000 voters (nearly 70% of them African-Americans) had their registrations placed on hold because of a mismatch with drivers license or social security","null","Sun Oct 21 14:12:50 EDT 2018",
"TheTrumpParty","Freddy Lent","1054073051195817984","Not Available","Honored to have the strong endorsement of Congressman @AustinScott4GA and look forward to working together to strengthen rural Georgia and keep our entire state moving in the right direction! #gapol #gagop #tcot #gafirst https://t.co/F8WTJ1NIiK","null","Sun Oct 21 14:12:53 EDT 2018",
"GracieGodzuki","Laurie Jerkins","1054073054760968192","Not Available","@luvcheez1 @Lederman911 @BrianKempGA 🤣 guess you are the only one that is news to, next you are going to tell me you voted for Hillary.","null","Sun Oct 21 14:12:54 EDT 2018",
"isloving_life","Sunshine  - Regrets, have many","1054073072557400064","Not Available","@lad1121 @_DEXcellency_ @jwood731 @BrianKempGA And Laurie from Chicago. Nobody in GA needs your input so mind your own business. Seems you have your own problem with Chi Raq. Clean up your mess in your own state before sticking your nose where clearly you don’t have any business here.","null","Sun Oct 21 14:12:58 EDT 2018",
"KELB258","Kerry Leeper Brock","1054073081524875265","Not Available","Stacey Abrams could lose by .8% of the vote, while Brian Kemp has disenfranchised over 1,000,000 people (or more than 1% of the Georgia electorate), in his time as Secretary of State. 

Talk about undemocratic and self-dealing corruption. 

@BrianKempGA is a danger to democracy. https://t.co/v5DTeS4tKP","null","Sun Oct 21 14:13:01 EDT 2018",
"TheeOtherBIll","Claddagh","1054073087635918850","Not Available","We literally need to bring in @UN observers for some of our states!  Kansas, North Dakota - and Georgia is a full on banana republic thanks to @BrianKempGA and Gov @NathanDeal is letting it happen!","null","Sun Oct 21 14:13:02 EDT 2018",
"lNorcrossLinda","LindaBPrice","1054073128324755456","Not Available","@voxdotcom GA Voter Reg Act is in compliance with Fed Voter Reg Act (FVRA) all names  of those  registered to vote be deleted from voter registration if they had not voted in past  two FedElections. Vote 
People!  @GaRepublicans @staceyabrams @BrianKempGA","null","Sun Oct 21 14:13:12 EDT 2018",
"GracieGodzuki","Laurie Jerkins","1054073141398507521","Not Available","@luvcheez1 @Lederman911 @BrianKempGA 🍊🤡👉👌🇺🇸🍑","null","Sun Oct 21 14:13:15 EDT 2018",
"JuJuPongo","Ju Ju Pongo","1054073190941507585","Not Available","@BrianKempGA Republicans are scared of everything
-brown/black people
-hearing a different opinion
-foreigners
-new ideas
-education
-science 
And above all...
-facts
#VoteOutTheGOP #VoteBlue","null","Sun Oct 21 14:13:27 EDT 2018",
"MWlander","nostromo 🇮🇹","1054073246251921409","https://t.co/ULB2LlRnEn","@BrianKempGA @torithompson_ @kennesawstate https://t.co/ULB2LlRnEn","null","Sun Oct 21 14:13:40 EDT 2018",
"aVocalAmerican","A Free American","1054073261338836992","Not Available","@TRitenourShirer @Barbara_Ann_M @juliebusbee @BrianKempGA @staceyabrams And so we disagree. I’m basing my vote on her record and qualifications (Law Degree from Yale, MPA from UTexas Austin) and my intimate knowledge of Kemp’s record and failures.
I’m an independent voter voting for @staceyabrams

I’m not buying into Kemp’s fear mongering.","null","Sun Oct 21 14:13:43 EDT 2018",
"Steve_ofPA","Steve","1054073265126338560","Not Available","@realDonaldTrump 1/  LIAR LIAR PANTS ON FIRE! Nothing is being done because if there was, @BrianKempGA would have been recalled from his position already! 

Georgia has been contending with corruption, incompetence and negligence from Kemp, whose actions have undermined voting systems, election","null","Sun Oct 21 14:13:44 EDT 2018",
"MWlander","nostromo 🇮🇹","1054073292011827201","https://t.co/ULB2LlRnEn","@BrianKempGA @AustinScott4GA https://t.co/ULB2LlRnEn","null","Sun Oct 21 14:13:51 EDT 2018",
"ElizabethJewely","Molly","1054073363570688000","Not Available","Wow this thread ;","null","Sun Oct 21 14:14:08 EDT 2018",
"brettharrell","Brett Harrell","1054073363671465984","Not Available","“We urge you to protect what we've got, which is arguably the best-run state in America. We urge you to vote for @BrianKempGA for governor.” #gapol https://t.co/HpSlS8b3vV","null","Sun Oct 21 14:14:08 EDT 2018",
"CantTeachTrump","TeachersAgainstTrump","1054073383774752768","Not Available","@BrianKempGA https://t.co/icVioibvZo","null","Sun Oct 21 14:14:13 EDT 2018",
"redclaydems","Red Clay Democrats","1054073384588447744","Not Available","So are endorsements from New Yorkers a good thing or a bad thing @BrianKempGA?

Hard to keep up with your changing logic from minute to minute. https://t.co/KdagBrXkLf","null","Sun Oct 21 14:14:13 EDT 2018",
"jawja100","SNOWFLAKE","1054073389588119554","Not Available","@BrianKempGA @brian_harris89 @dolezal4senate https://t.co/YqJwwJAdeZ","null","Sun Oct 21 14:14:14 EDT 2018",
"Zen0469","Zen0469","1054073390921699328","Not Available","@realDonaldTrump Myth of Voter Fraud

VOTER SUPPRESSION IS STEALING PEOPLE'S VOTES .@BrianKempGA
.@KrisKobach1787 What's the Penalty for that?  #GaPol
https://t.co/mG6p91Yjam","null","Sun Oct 21 14:14:14 EDT 2018",
"Wallyrus51","WakeUpWorld - ClimateChangeIsReal","1054073413646540801","Not Available","@lcby @RepSwalwell @ucla_007 @realDonaldTrump @BrianKempGA What is your data source? Not saying it didn’t happen, just want to verify before RT.","null","Sun Oct 21 14:14:20 EDT 2018",
"aVocalAmerican","A Free American","1054073478306021377","Not Available","@Barbara_Ann_M @TRitenourShirer @juliebusbee @BrianKempGA @staceyabrams My apologies. I had only 280 characters.","null","Sun Oct 21 14:14:35 EDT 2018",
"kn35823710","J K","1054073554285875200","Not Available","@SarahLies4Trump @realDonaldTrump @BrianKempGA This happens when racist are running things.","null","Sun Oct 21 14:14:53 EDT 2018",
"teamkkkemp","Brian Kemp Rapid Response Team","1054073573076197376","Not Available","@BrianKempGA BRIAN KEMP:
LOOKING OUT FOR THE WIGHT PEOPLE
IF YOU KNOW WHAT I MEAN.

#TeamKemp #gapol #gagop #tcot #gafirst","null","Sun Oct 21 14:14:58 EDT 2018",
